customer_id,date_of_birth,borough,neighborhood,zip_code,name
10353.0,14-03-2006,BROOKLYN,CANARSIE AND FLATLANDS,11239,"Schulz, Theo"
10357.0,14-05-2009,BRONX,BRONX PARK AND FORDHAM,10468,"Schilling, Jonas"
10358.0,29-12-1976,BROOKLYN,CENTRAL BROOKLYN,11238,"Otto, Charlotte"
10359.0,01-01-1999,QUEENS,SOUTHWEST QUEENS,11419,"Maier, Paul"
10360.0,12-11-2010,QUEENS,WEST CENTRAL QUEENS,11385,"Martens, Emil"
10361.0,30-07-2015,MANHATTAN,CENTRAL HARLEM,10037,"Krämer, Paula"
10362.0,27-10-2007,QUEENS,WEST QUEENS,11369,"Schäfer, Elisa"
10364.0,01-01-2000,BROOKLYN,BOROUGH PARK,11230,"Lorenz, Anna"
10365.0,12-11-2010,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11221,"Krämer, Luisa"
10367.0,21-07-2008,STATEN ISLAND,SOUTH SHORE,10309,"Jäger, Tom"
10368.0,12-11-2010,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Martens, Nico"
10369.0,12-11-2010,MANHATTAN,UPPER WEST SIDE,10024,"Hoffmann, Victoria"
10370.0,12-11-2010,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10040,"Braun, Theo"
10371.0,16-08-2010,QUEENS,NORTH QUEENS,11354,"Böhm, Leon"
10372.0,01-01-2010,QUEENS,NORTH QUEENS,11357,"Scholten, Ben"
10374.0,31-12-2005,MANHATTAN,GREENWICH VILLAGE AND SOHO,10014,"Langer, Elias"
10375.0,12-11-2010,MANHATTAN,LOWER MANHATTAN,10038,"Meyer, Mila"
10376.0,12-12-2012,QUEENS,ROCKAWAYS,11694,"Ludwig, Florian"
10377.0,28-02-1998,QUEENS,WEST QUEENS,11370,"Seidel, Tobias"
10378.0,01-01-2000,QUEENS,WEST CENTRAL QUEENS,11375,"Roth, Peer"
10381.0,18-01-1996,BROOKLYN,SOUTHWEST BROOKLYN,11214,"Kaiser, Emil"
10382.0,01-01-2000,MANHATTAN,CHELSEA AND CLINTON,10019,"Schröder, Elias"
10385.0,21-05-2008,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Kopp, Anna"
10386.0,01-02-2000,QUEENS,NORTHEAST QUEENS,11364,"Schilling, Jan"
10387.0,12-11-2010,QUEENS,CENTRAL QUEENS,11367,"Pohl, Florian"
10388.0,01-01-2000,QUEENS,WEST QUEENS,11377,"Schmid, Jule"
10389.0,01-01-2000,BRONX,SOUTHEAST BRONX,10461,"Brandt, Linus"
10390.0,26-03-2013,QUEENS,NORTHEAST QUEENS,11362,"Fuchs, Florian"
10392.0,01-01-2000,BRONX,KINGSBRIDGE AND RIVERDALE,10463,"Scholten, Jonas"
10393.0,28-06-2015,BROOKLYN,BOROUGH PARK,11218,"Wirth, Niklas"
10394.0,13-08-2009,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10034,"Maier, Ben"
10395.0,24-10-2010,QUEENS,NORTH QUEENS,11360,"Voelker, Alina"
10396.0,18-12-2004,QUEENS,JAMAICA,11436,"Langer, Laurin"
10397.0,18-01-2004,QUEENS,WEST CENTRAL QUEENS,11379,"Keller, Florian"
10398.0,04-04-2005,BRONX,BRONX PARK AND FORDHAM,10458,"Pohl, Frieda"
10399.0,31-10-2011,BROOKLYN,CENTRAL BROOKLYN,11212,"Wagner, Niklas"
10400.0,01-01-2000,BRONX,NORTHEAST BRONX,10475,"Lorenz, Lennard"
10401.0,12-11-2010,BROOKLYN,CANARSIE AND FLATLANDS,11234,"Linke, Marlene"
10403.0,14-06-2012,MANHATTAN,UPPER EAST SIDE,10065,"Baumann, Carlotta"
10404.0,29-10-1994,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10031,"Berger, Leni"
10405.0,31-01-2001,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Krüger, Nora"
10407.0,28-12-2010,QUEENS,NORTHWEST QUEENS,11105,"Schäfer, Luna"
10410.0,01-01-1975,BRONX,NORTHEAST BRONX,10469,"Schröder, Timo"
10412.0,16-03-2014,MANHATTAN,CHELSEA AND CLINTON,10011,"Stephan, Sofia"
10413.0,16-10-2001,QUEENS,SOUTHWEST QUEENS,11418,"Stephan, Tobias"
10414.0,12-11-2010,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Kuhn, Aaron"
10416.0,01-01-2000,QUEENS,NORTH QUEENS,11357,"Maier, Florian"
10417.0,25-10-2009,QUEENS,SOUTHEAST QUEENS,11413,"Schreiber, Erik"
10418.0,10-12-1997,QUEENS,SOUTHWEST QUEENS,11416,"Graf, Nico"
10419.0,01-01-2000,BROOKLYN,BOROUGH PARK,11219,"Köhler, Marco"
10420.0,30-06-2004,STATEN ISLAND,SOUTH SHORE,10308,"Schröder, Noah"
10422.0,01-01-1999,MANHATTAN,LOWER MANHATTAN,10038,"Freitag, Tim"
10423.0,23-11-1996,MANHATTAN,CHELSEA AND CLINTON,10001,"Jung, Nora"
10424.0,30-10-1999,BROOKLYN,SOUTHERN BROOKLYN,11223,"Kuhnert, Malte"
10425.0,01-01-2000,QUEENS,NORTHEAST QUEENS,11364,"Lorenz, Paul"
10426.0,27-10-2015,QUEENS,NORTHWEST QUEENS,11106,"Peters, Alexander"
10427.0,12-11-2010,QUEENS,SOUTHEAST QUEENS,11422,"Peters, Luisa"
10428.0,12-11-2010,BRONX,CENTRAL BRONX,10453,"Seidel, Victoria"
10429.0,02-06-2008,BRONX,HIGH BRIDGE AND MORRISANIA,10452,"Schulz, Victoria"
10430.0,02-09-2013,QUEENS,SOUTHEAST QUEENS,11413,"Groß, Collin"
10433.0,01-01-2000,BRONX,NORTHEAST BRONX,10475,"Berger, Julian"
10434.0,27-11-2004,QUEENS,WEST QUEENS,11368,"Jung, Clara"
10436.0,02-02-2012,BRONX,HUNTS POINT AND MOTT HAVEN,10455,"Adam, Timo"
10439.0,18-12-2012,MANHATTAN,LOWER MANHATTAN,10005,"Brandt, Antonia"
10441.0,12-11-2010,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10031,"Heinrich, Dominik"
10442.0,12-11-2010,QUEENS,CENTRAL QUEENS,11367,"Reuter, Tim"
10443.0,20-03-2014,BROOKLYN,SUNSET PARK,11220,"Schröter, Leon"
10444.0,30-04-2003,QUEENS,WEST QUEENS,11378,"Böhm, Sofia"
10445.0,27-11-2001,MANHATTAN,UPPER EAST SIDE,10021,"Schuster, Julius"
10446.0,01-01-2000,BRONX,NORTHEAST BRONX,10469,"Hartmann, Luisa"
10448.0,02-08-2010,BROOKLYN,NORTHWEST BROOKLYN,11217,"Werner, Dominik"
10449.0,26-10-1991,BROOKLYN,FLATBUSH,11225,"Zimmermann, Laurin"
10450.0,10-02-2014,MANHATTAN,CHELSEA AND CLINTON,10001,"Albrecht, Julian"
10451.0,15-10-1988,MANHATTAN,CHELSEA AND CLINTON,10036,"Maier, Aaron"
10452.0,12-11-2010,QUEENS,NORTHWEST QUEENS,11101,"Schütz, Kilian"
10453.0,30-04-1991,MANHATTAN,LOWER MANHATTAN,10280,"Schmidt, Antonia"
10454.0,01-01-2014,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10040,"Albrecht, Tim"
10455.0,12-11-2010,QUEENS,JAMAICA,11434,"Paul, Laurin"
10456.0,01-01-2000,BROOKLYN,BOROUGH PARK,11219,"Otto, Lea"
10457.0,07-10-2009,BRONX,NORTHEAST BRONX,10466,"Wagner, Erik"
10458.0,09-07-1980,QUEENS,SOUTHEAST QUEENS,11427,"Schneider, Tom"
10459.0,01-01-2000,QUEENS,SOUTHWEST QUEENS,11418,"Werner, Linus"
10461.0,12-11-2010,QUEENS,WEST QUEENS,11377,"Jäger, Peer"
10462.0,08-06-2007,BRONX,SOUTHEAST BRONX,10462,"Kuhn, Julian"
10464.0,12-11-2010,BROOKLYN,EAST NEW YORK AND NEW LOTS,11208,"Hofmann, Emma"
10465.0,01-01-2000,QUEENS,ROCKAWAYS,11692,"Schmid, Philipp"
10466.0,20-05-2002,BROOKLYN,SUNSET PARK,11220,"Ziegler, Elisa"
10467.0,03-09-2015,MANHATTAN,CENTRAL HARLEM,10027,"Brandt, Hannes"
10468.0,21-03-2012,STATEN ISLAND,SOUTH SHORE,10308,"Simon, Finn"
10469.0,22-02-2015,BRONX,SOUTHEAST BRONX,10464,"Jung, Greta"
10470.0,08-10-2009,BRONX,HUNTS POINT AND MOTT HAVEN,10474,"Hoffmann, Lara"
10471.0,09-02-2004,BRONX,KINGSBRIDGE AND RIVERDALE,10471,"Günther, Laurin"
10472.0,01-01-1999,MANHATTAN,GREENWICH VILLAGE AND SOHO,10012,"Ludwig, Finn"
10473.0,01-01-2014,QUEENS,NORTH QUEENS,11358,"Fuchs, Nils"
10474.0,01-01-2000,MANHATTAN,LOWER MANHATTAN,10280,"Sauer, Tobias"
10475.0,20-03-2005,QUEENS,SOUTHWEST QUEENS,11417,"Horn, Sarah"
10476.0,16-05-2002,QUEENS,NORTHEAST QUEENS,11363,"Brandt, Jan"
10477.0,03-07-1999,BROOKLYN,CENTRAL BROOKLYN,11216,"Berger, Carlotta"
10478.0,01-01-2014,QUEENS,NORTHEAST QUEENS,11362,"Förster, Mathilda"
10480.0,25-11-2009,BROOKLYN,BOROUGH PARK,11204,"Lehmann, Mats"
10481.0,08-01-2009,QUEENS,CENTRAL QUEENS,11366,"Zimmermann, Mathilda"
10482.0,12-11-2010,MANHATTAN,GREENWICH VILLAGE AND SOHO,10014,"Zimmermann, Elias"
10483.0,09-05-2013,QUEENS,ROCKAWAYS,11697,"Böhm, Marie"
10484.0,31-08-2009,STATEN ISLAND,SOUTH SHORE,10307,"Seidel, Luisa"
10485.0,16-01-2006,BROOKLYN,CENTRAL BROOKLYN,11238,"Krämer, Simon"
10487.0,18-04-1962,BRONX,NORTHEAST BRONX,10470,"Schneider, Simon"
10488.0,08-04-2009,BROOKLYN,NORTHWEST BROOKLYN,11231,"Maier, Leni"
10489.0,23-03-1991,MANHATTAN,UPPER EAST SIDE,10021,"Schröter, Moritz"
10490.0,01-01-2005,QUEENS,CENTRAL QUEENS,11367,"Sommer, Oskar"
10491.0,31-10-2016,MANHATTAN,GREENWICH VILLAGE AND SOHO,10012,"Freitag, Katharina"
10492.0,17-07-2005,BRONX,HUNTS POINT AND MOTT HAVEN,10454,"Möller, Maximilian"
10493.0,01-01-1999,STATEN ISLAND,STAPLETON AND ST. GEORGE,10305,"Schmitt, Dennis"
10494.0,25-08-2015,BROOKLYN,CENTRAL BROOKLYN,11238,"Michel, Ruben"
10496.0,15-03-2007,QUEENS,NORTHEAST QUEENS,11363,"Hahn, Leni"
10497.0,16-01-2010,QUEENS,SOUTHEAST QUEENS,11429,"Voigt, Aaron"
10499.0,12-11-2010,QUEENS,SOUTHEAST QUEENS,11428,"Schwarz, Sebastian"
10500.0,12-11-2010,QUEENS,SOUTHEAST QUEENS,11427,"Hoffmann, Jonathan"
10501.0,26-10-2008,BRONX,NORTHEAST BRONX,10470,"Schröder, Sofia"
10503.0,17-04-2011,QUEENS,CENTRAL QUEENS,11367,"Linke, Katharina"
10504.0,29-01-2015,MANHATTAN,EAST HARLEM,10035,"Wagner, Anna"
10505.0,01-01-2000,QUEENS,JAMAICA,11433,"Schulz, Dennis"
10506.0,01-01-2000,MANHATTAN,LOWER EAST SIDE,10009,"Weiß, Johannes"
10508.0,09-07-2005,MANHATTAN,LOWER MANHATTAN,10006,"Arnold, Leon"
10509.0,23-07-2014,QUEENS,SOUTHWEST QUEENS,11418,"Schmid, Jonas"
10510.0,16-06-2010,QUEENS,SOUTHWEST QUEENS,11421,"Schuster, Jonas"
10511.0,28-02-2005,QUEENS,WEST QUEENS,11378,"Stark, Philipp"
10512.0,02-08-2012,BROOKLYN,SOUTHWEST BROOKLYN,11214,"Hofmann, Nico"
10513.0,01-01-2013,STATEN ISLAND,STAPLETON AND ST. GEORGE,10305,"Horn, Felix"
10514.0,25-04-1996,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10016,"Wirth, Pascal"
10515.0,29-07-2002,MANHATTAN,CHELSEA AND CLINTON,10018,"Winkler, Nils"
10516.0,12-11-2010,MANHATTAN,UPPER EAST SIDE,10021,"Simon, Simon"
10517.0,03-02-2008,MANHATTAN,LOWER MANHATTAN,10006,"Meyer, Fabian"
10518.0,02-11-1997,QUEENS,NORTH QUEENS,11360,"Walter, Ole"
10519.0,18-11-2012,QUEENS,SOUTHEAST QUEENS,11428,"Pohl, Collin"
10520.0,16-12-2010,QUEENS,WEST QUEENS,11372,"Jäger, Lennard"
10521.0,01-01-2000,BRONX,SOUTHEAST BRONX,10462,"Graf, Ole"
10525.0,16-05-2009,MANHATTAN,LOWER EAST SIDE,10009,"Hoffmann, Mia"
10526.0,01-01-1999,MANHATTAN,UPPER EAST SIDE,10028,"Heinrich, Carlotta"
10528.0,12-11-2014,QUEENS,JAMAICA,11435,"Schröter, Simon"
10529.0,01-01-2011,QUEENS,NORTHWEST QUEENS,11103,"Hoffmann, Pascal"
10530.0,28-03-2011,QUEENS,WEST QUEENS,11370,"Walter, Emilia"
10531.0,18-02-2013,QUEENS,WEST QUEENS,11377,"Stephan, Felix"
10532.0,05-12-2001,BROOKLYN,GREENPOINT,11222,"Jung, Noah"
10534.0,07-07-2015,MANHATTAN,CHELSEA AND CLINTON,10011,"Schreiber, Jonas"
10535.0,01-01-1999,MANHATTAN,GREENWICH VILLAGE AND SOHO,10013,"Braun, Adrian"
10536.0,12-11-2010,MANHATTAN,UPPER EAST SIDE,10075,"Horn, Ronja"
10537.0,05-06-2006,QUEENS,ROCKAWAYS,11691,"Roth, Greta"
10539.0,23-11-2015,BRONX,SOUTHEAST BRONX,10464,"Heinrichs, Lina"
10540.0,05-02-2015,BRONX,NORTHEAST BRONX,10469,"Paul, Carlotta"
10541.0,23-02-2012,BRONX,KINGSBRIDGE AND RIVERDALE,10463,"Stephan, Hanna"
10542.0,01-01-2005,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11237,"Schröder, Marlene"
10543.0,22-01-2012,BROOKLYN,SOUTHERN BROOKLYN,11229,"Heinrichs, Marco"
10544.0,12-11-2010,MANHATTAN,LOWER MANHATTAN,10006,"Heinrichs, Sofia"
10546.0,12-08-2013,MANHATTAN,LOWER MANHATTAN,10005,"Weber, Jonas"
10547.0,01-01-2011,QUEENS,ROCKAWAYS,11691,"Simon, Adrian"
10548.0,17-02-2009,QUEENS,JAMAICA,11432,"Engel, Nico"
10549.0,12-11-2010,QUEENS,SOUTHEAST QUEENS,11411,"Voigt, Maximilian"
10550.0,12-11-2010,QUEENS,SOUTHEAST QUEENS,11429,"Scholz, Jakob"
10551.0,01-01-2000,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10022,"Günther, Noah"
10552.0,06-10-2009,QUEENS,WEST QUEENS,11373,"Schröder, Mats"
10553.0,27-03-2008,BRONX,HUNTS POINT AND MOTT HAVEN,10474,"Baumann, Sarah"
10554.0,21-10-2015,QUEENS,SOUTHWEST QUEENS,11414,"Schreiber, Leni"
10555.0,25-05-2013,BRONX,BRONX PARK AND FORDHAM,10458,"Schneider, Noah"
10556.0,26-03-2009,BRONX,NORTHEAST BRONX,10470,"Fuchs, Collin"
10558.0,05-09-2010,BROOKLYN,SUNSET PARK,11220,"Kuhnert, Paula"
10559.0,01-01-2000,BROOKLYN,BOROUGH PARK,11204,"Voelker, Hannes"
10560.0,23-02-2016,QUEENS,JAMAICA,11412,"Voigt, Levi"
10563.0,22-12-2013,QUEENS,WEST CENTRAL QUEENS,11385,"Müller, Peer"
10564.0,26-09-2016,QUEENS,SOUTHEAST QUEENS,11427,"Maier, Sarah"
10565.0,05-05-2008,BRONX,SOUTHEAST BRONX,10473,"Otto, Noah"
10566.0,28-06-2009,BRONX,HUNTS POINT AND MOTT HAVEN,10459,"Wolf, Marlene"
10567.0,12-06-2014,QUEENS,NORTHEAST QUEENS,11361,"Fischer, Sofia"
10568.0,09-06-1993,MANHATTAN,UPPER WEST SIDE,10024,"Heinrich, Mats"
10569.0,16-09-2012,QUEENS,NORTH QUEENS,11358,"Möller, Ruben"
10570.0,01-01-1999,QUEENS,CENTRAL QUEENS,11365,"Stephan, Peer"
10571.0,03-02-2009,QUEENS,JAMAICA,11434,"Schröter, Mathilda"
10572.0,29-01-2006,QUEENS,WEST QUEENS,11369,"Schmid, Malte"
10573.0,20-03-2002,BROOKLYN,CENTRAL BROOKLYN,11238,"Müller, Lina"
10576.0,09-08-2003,QUEENS,NORTH QUEENS,11354,"Groß, Paul"
10577.0,01-01-1999,BROOKLYN,SOUTHERN BROOKLYN,11229,"Schäfer, Clara"
10578.0,01-01-2012,MANHATTAN,CENTRAL HARLEM,10030,"Kaiser, Julius"
10579.0,23-12-1991,QUEENS,NORTHWEST QUEENS,11105,"Keller, Oskar"
10580.0,28-09-2013,QUEENS,NORTH QUEENS,11356,"Vogel, Niklas"
10581.0,01-01-2012,QUEENS,NORTH QUEENS,11360,"Förster, Collin"
10582.0,12-11-2010,QUEENS,WEST QUEENS,11369,"Zimmermann, Nele"
10587.0,25-02-2014,MANHATTAN,UPPER EAST SIDE,10021,"Böhm, Ronja"
10588.0,01-01-2000,QUEENS,SOUTHEAST QUEENS,11004,"Schuster, Mats"
10589.0,25-12-2012,QUEENS,SOUTHWEST QUEENS,11419,"Arnold, Paul"
10590.0,13-06-1985,QUEENS,SOUTHWEST QUEENS,11415,"Brandt, David"
10591.0,18-02-2009,BRONX,SOUTHEAST BRONX,10461,"Reuter, Alina"
10592.0,01-01-2000,BRONX,KINGSBRIDGE AND RIVERDALE,10471,"Krämer, Laurin"
10593.0,11-10-2009,QUEENS,SOUTHEAST QUEENS,11427,"Graf, Simon"
10594.0,05-01-2011,MANHATTAN,LOWER EAST SIDE,10009,"Peters, Carlotta"
10595.0,01-02-2000,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10034,"Kaiser, Jule"
10596.0,null,BRONX,HIGH BRIDGE AND MORRISANIA,10451,"Köhler, Finn"
10597.0,01-01-2000,BRONX,NORTHEAST BRONX,10470,"Engel, Nora"
10598.0,08-10-2012,QUEENS,SOUTHEAST QUEENS,11429,"Roth, Maximilian"
10599.0,28-09-1994,BROOKLYN,CENTRAL BROOKLYN,11233,"Krüger, Marie"
10600.0,01-01-2000,BROOKLYN,CANARSIE AND FLATLANDS,11239,"Förster, Sarah"
10601.0,19-01-2015,BROOKLYN,GREENPOINT,11211,"Lang, Niklas"
10602.0,12-09-2005,MANHATTAN,CENTRAL HARLEM,10030,"Werner, Jule"
10603.0,14-07-2013,MANHATTAN,CENTRAL HARLEM,10037,"Krüger, Finn"
10604.0,07-07-2015,QUEENS,SOUTHEAST QUEENS,11428,"Wirth, Mila"
10605.0,01-01-2000,MANHATTAN,GREENWICH VILLAGE AND SOHO,10014,"Scholz, Charlotte"
10606.0,01-01-2000,BRONX,HUNTS POINT AND MOTT HAVEN,10454,"Hoffmann, Ben"
10607.0,01-01-2000,QUEENS,WEST QUEENS,11370,"Schütz, Noah"
10608.0,04-11-2002,BRONX,HUNTS POINT AND MOTT HAVEN,10455,"Kaiser, Pascal"
10609.0,18-02-1999,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10033,"Jung, Erik"
10610.0,01-01-2015,BRONX,KINGSBRIDGE AND RIVERDALE,10471,"Hofmann, Jule"
10611.0,01-01-2012,BROOKLYN,CENTRAL BROOKLYN,11233,"Meyer, Ella"
10612.0,01-01-2012,MANHATTAN,UPPER WEST SIDE,10024,"Wolf, Lea"
10614.0,01-01-1999,QUEENS,NORTH QUEENS,11355,"Frank, Charlotte"
10615.0,10-01-2012,BRONX,HUNTS POINT AND MOTT HAVEN,10474,"Kühn, Lennard"
10616.0,12-02-2015,QUEENS,NORTH QUEENS,11354,"Kühn, Levi"
10617.0,01-01-1999,QUEENS,JAMAICA,11435,"Busch, Tobias"
10618.0,15-09-2014,QUEENS,JAMAICA,11436,"Lange, Sofia"
10619.0,02-08-2011,QUEENS,ROCKAWAYS,11694,"Kühn, Johannes"
10620.0,14-11-2016,BROOKLYN,GREENPOINT,11222,"Dietz, Felix"
10621.0,02-09-2014,MANHATTAN,UPPER WEST SIDE,10023,"Brandt, Tim"
10622.0,01-07-2014,BROOKLYN,FLATBUSH,11203,"Stephan, Leon"
10623.0,29-09-2010,BROOKLYN,GREENPOINT,11211,"Köhler, Sarah"
10624.0,10-09-2014,MANHATTAN,CHELSEA AND CLINTON,10036,"Linke, Lisa"
10625.0,08-04-2010,QUEENS,ROCKAWAYS,11695,"Hahn, Mila"
10626.0,01-01-1999,MANHATTAN,LOWER MANHATTAN,10280,"Busch, Collin"
10627.0,01-01-2000,MANHATTAN,UPPER WEST SIDE,10024,"Schröter, Leni"
10628.0,01-01-2007,QUEENS,NORTH QUEENS,11358,"Fuchs, Tim"
10630.0,01-01-2011,MANHATTAN,CENTRAL HARLEM,10037,"Weiß, Sebastian"
10631.0,22-12-2013,QUEENS,NORTHWEST QUEENS,11101,"Keller, Jakob"
10632.0,14-12-1992,QUEENS,SOUTHEAST QUEENS,11411,"Vogel, Lea"
10633.0,05-08-2012,QUEENS,WEST QUEENS,11377,"Otto, Jonas"
10634.0,01-01-2011,BRONX,CENTRAL BRONX,10457,"Schulz, Ruben"
10635.0,01-01-1999,BRONX,KINGSBRIDGE AND RIVERDALE,10463,"Ziegler, Luis"
10636.0,24-11-2012,BRONX,NORTHEAST BRONX,10470,"Dietz, Tobias"
10637.0,22-07-1995,BROOKLYN,SOUTHWEST BROOKLYN,11209,"Barth, Luisa"
10638.0,01-01-2000,BROOKLYN,NORTHWEST BROOKLYN,11231,"Hoffmann, Luca"
10639.0,26-01-1986,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10040,"Scholten, Elisa"
10640.0,01-01-1999,QUEENS,NORTHEAST QUEENS,11363,"Bauer, Elias"
10641.0,01-01-1999,BRONX,NORTHEAST BRONX,10470,"Köhler, David"
10642.0,16-05-2005,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10031,"Hahn, Anton"
10643.0,01-01-2000,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10010,"Busch, Anton"
10644.0,01-01-2008,QUEENS,WEST CENTRAL QUEENS,11374,"Baumann, Vincent"
10645.0,19-08-2006,QUEENS,SOUTHEAST QUEENS,11428,"Weiß, Emma"
10646.0,01-01-2000,BROOKLYN,BOROUGH PARK,11204,"Graf, Finn"
10647.0,18-01-2000,BROOKLYN,SOUTHWEST BROOKLYN,11209,"Reuter, Vincent"
10648.0,03-05-1971,BROOKLYN,BOROUGH PARK,11219,"Bauer, Pascal"
10649.0,26-11-2001,QUEENS,ROCKAWAYS,11695,"Schröder, Jakob"
10650.0,01-01-1999,BROOKLYN,NORTHWEST BROOKLYN,11201,"Becker, Samuel"
10651.0,16-11-2013,QUEENS,NORTH QUEENS,11359,"Becker, Henry"
10652.0,21-07-2008,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10031,"Lehmann, Clara"
10653.0,13-06-2000,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Scholz, Oskar"
10654.0,01-01-2000,QUEENS,WEST CENTRAL QUEENS,11375,"Schulz, Anton"
10655.0,20-04-2011,QUEENS,WEST CENTRAL QUEENS,11374,"Maier, Nico"
10656.0,01-01-2000,BRONX,HUNTS POINT AND MOTT HAVEN,10455,"Bauer, Erik"
10657.0,01-01-2000,QUEENS,WEST QUEENS,11370,"Berger, Antonia"
10658.0,13-10-1998,BRONX,NORTHEAST BRONX,10470,"Schwarz, David"
10659.0,17-07-2016,BRONX,HUNTS POINT AND MOTT HAVEN,10455,"Neumann, Fabian"
10660.0,22-05-2014,BRONX,SOUTHEAST BRONX,10464,"Schneider, Marlene"
10661.0,15-09-1981,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11237,"Pohl, Timo"
10662.0,16-09-2012,QUEENS,NORTHWEST QUEENS,11106,"Kaiser, Niklas"
10663.0,03-09-1995,QUEENS,WEST CENTRAL QUEENS,11374,"Schröter, Paula"
10664.0,21-10-2012,QUEENS,WEST QUEENS,11378,"Günther, Pauline"
10665.0,02-02-2005,BRONX,HUNTS POINT AND MOTT HAVEN,10474,"Langer, Sebastian"
10666.0,08-10-2015,BRONX,KINGSBRIDGE AND RIVERDALE,10463,"Horn, Aaron"
10667.0,01-01-2000,BROOKLYN,SOUTHERN BROOKLYN,11223,"Heinrichs, Levi"
10668.0,15-12-2008,BROOKLYN,CANARSIE AND FLATLANDS,11234,"Schmidt, Paula"
10669.0,03-02-2009,BROOKLYN,GREENPOINT,11211,"Hartmann, Emma"
10670.0,12-11-1996,BRONX,SOUTHEAST BRONX,10473,"Schmitt, Antonia"
10671.0,23-08-2015,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10017,"Müller, Elias"
10672.0,01-01-2000,QUEENS,SOUTHWEST QUEENS,11417,"Berger, Moritz"
10673.0,03-07-2008,MANHATTAN,UPPER EAST SIDE,10044,"Maier, Lara"
10675.0,30-10-2001,QUEENS,JAMAICA,11423,"Schreiber, Ole"
10676.0,06-01-2008,BRONX,HUNTS POINT AND MOTT HAVEN,10455,"Brandt, Julius"
10677.0,16-05-2005,QUEENS,WEST QUEENS,11373,"Schilling, Julius"
10678.0,01-01-1999,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11206,"Schmidt, Finn"
10679.0,19-11-2012,MANHATTAN,CENTRAL HARLEM,10026,"Ludwig, Helene"
10681.0,28-03-1985,MANHATTAN,UPPER EAST SIDE,10028,"Kaiser, Lotta"
10682.0,01-01-1999,BRONX,CENTRAL BRONX,10457,"Dietz, Marlene"
10684.0,16-05-2008,BROOKLYN,SOUTHERN BROOKLYN,11235,"Reuter, Helene"
10685.0,30-10-2011,MANHATTAN,LOWER EAST SIDE,10003,"Adam, Katharina"
10686.0,21-10-2015,QUEENS,SOUTHEAST QUEENS,11413,"Brandt, Finn"
10687.0,01-01-1999,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10010,"Simon, Paul"
10688.0,27-05-2013,QUEENS,SOUTHWEST QUEENS,11419,"Keller, Marie"
10689.0,01-12-2004,MANHATTAN,CHELSEA AND CLINTON,10036,"Schreiber, Jule"
10690.0,01-01-1999,MANHATTAN,LOWER MANHATTAN,10007,"Richter, Nico"
10692.0,09-12-2012,QUEENS,NORTHEAST QUEENS,11364,"Köhler, Lisa"
10693.0,02-03-2014,QUEENS,NORTHEAST QUEENS,11363,"Ludwig, Timo"
10694.0,15-05-2007,QUEENS,WEST CENTRAL QUEENS,11375,"Simon, Jonathan"
10695.0,25-06-2012,QUEENS,NORTHWEST QUEENS,11101,"Fuchs, Anna"
10696.0,24-07-2015,QUEENS,JAMAICA,11435,"Zimmermann, Johannes"
10698.0,11-06-2013,MANHATTAN,GREENWICH VILLAGE AND SOHO,10012,"Köhler, Levi"
10699.0,01-01-2005,QUEENS,ROCKAWAYS,11693,"Kühn, Luis"
10700.0,24-03-2009,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10017,"Schröter, Henry"
10701.0,02-11-2015,BROOKLYN,NORTHWEST BROOKLYN,11217,"Wirth, Ronja"
10702.0,01-01-2000,BRONX,HUNTS POINT AND MOTT HAVEN,10474,"Langer, Jonathan"
10703.0,01-01-2000,BRONX,HUNTS POINT AND MOTT HAVEN,10459,"Otto, Sebastian"
10704.0,24-05-2004,BROOKLYN,SOUTHERN BROOKLYN,11229,"Werner, Mia"
10705.0,18-06-2003,BRONX,SOUTHEAST BRONX,10461,"Böhm, Laurin"
10706.0,31-05-1997,MANHATTAN,UPPER WEST SIDE,10023,"Michel, Jonas"
